Signal,key,event,eventChannel,name,description,domain,interval,dataType,unitsType,displayRes
f1,s1,1,1,/Nck/!SEMA/measPos2 [u1  1],Actual value of position  encoder 2,NCU_1,0.008000000000000,double,posn,5
f2,s2,1,1,/Nck/!SEMA/measPos2 [u1  2],Actual value of position  encoder 2,NCU_1,0.008000000000000,double,posn,5
f3,s3,1,1,/Nck/!SEMA/measPos2 [u1  3],Actual value of position  encoder 2,NCU_1,0.008000000000000,double,posn,5
f4,s4,1,1,/Nck/!SEMA/measPos2 [u1  4],Actual value of position  encoder 2,NCU_1,0.008000000000000,double,posn,5
f5,s5,1,1,/Nck/!SEMA/measPos2 [u1  5],Actual value of position  encoder 2,NCU_1,0.008000000000000,double,posn,5
f6,s6,1,1,/Nck/!SEMA/measPos2 [u1  6],Actual value of position  encoder 2,NCU_1,0.008000000000000,double,posn,5
,,,,,,,,,,
time,f1\s1,f2\s2,f3\s3,f4\s4,f5\s5,f6\s6,,,,
0.312000,-15.945883000000000,3.288732000000000,20.029063000000001,0.342894000000000,66.172370999999998,14.132667000000000,,,,
0.320000,-15.941720000000000,3.310297000000000,20.006188999999999,0.342894000000000,66.173700999999994,14.127644999999999,,,,
0.328000,-15.937343000000000,3.332055000000000,19.983143999999999,0.342979000000000,66.174644999999998,14.122710000000000,,,,
0.336000,-15.932793999999999,3.353920000000000,19.960011999999999,0.343065000000000,66.176018999999997,14.117775000000000,,,,
0.344000,-15.927987000000000,3.375807000000000,19.937010000000001,0.343151000000000,66.177391999999998,14.112883000000000,,,,
0.352000,-15.923159000000000,3.397651000000000,19.914007000000002,0.343237000000000,66.178894000000000,14.107989999999999,,,,
0.360000,-15.918094999999999,3.419302000000000,19.890919000000000,0.343323000000000,66.180739000000003,14.103141000000001,,,,
0.368000,-15.912858999999999,3.440974000000000,19.867616000000002,0.343494000000000,66.183143000000001,14.098248000000000,,,,
0.376000,-15.907474000000001,3.462389000000000,19.844526999999999,0.343537000000000,66.184216000000006,14.093313000000000,,,,
0.384000,-15.902002000000000,3.483717000000000,19.821010000000001,0.343666000000000,66.184988000000004,14.088291999999999,,,,
0.392000,-15.896680000000000,3.505518000000000,19.798006999999998,0.343666000000000,66.186618999999993,14.083443000000001,,,,
0.400000,-15.891401999999999,3.526912000000000,19.775047000000001,0.343666000000000,66.188120999999995,14.078507000000000,,,,
0.408000,-15.886616999999999,3.548369000000000,19.752088000000001,0.343795000000000,66.189751999999999,14.073486000000001,,,,
0.416000,-15.881959999999999,3.569870000000000,19.729042000000000,0.343838000000000,66.191768999999994,14.068593999999999,,,,
0.424000,-15.877411000000000,3.591456000000000,19.705653000000002,0.343966000000000,66.194085999999999,14.063616000000000,,,,
0.432000,-15.872927000000001,3.613214000000000,19.682220999999998,0.344009000000000,66.194986999999998,14.058552000000001,,,,
0.440000,-15.868614000000001,3.634951000000000,19.658747000000002,0.344138000000000,66.195846000000003,14.053573999999999,,,,
0.448000,-15.864343999999999,3.656602000000000,19.635186000000001,0.344181000000000,66.197261999999995,14.048595000000001,,,,
0.456000,-15.860030999999999,3.678339000000000,19.612012000000000,0.344267000000000,66.198807000000002,14.043659999999999,,,,
0.464000,-15.855718000000000,3.700075000000000,19.589181000000000,0.344310000000000,66.200694999999996,14.038811000000001,,,,
0.472000,-15.851146999999999,3.721704000000000,19.566050000000001,0.344310000000000,66.203055000000006,14.034003999999999,,,,
0.480000,-15.846425999999999,3.743377000000000,19.542618000000001,0.344353000000000,66.205157999999997,14.029197999999999,,,,
0.488000,-15.841405000000000,3.765006000000000,19.518971000000001,0.344396000000000,66.206058999999996,14.024348000000000,,,,
0.496000,-15.836320000000001,3.786550000000000,19.495068000000000,0.344396000000000,66.206789000000001,14.019413000000000,,,,
0.504000,-15.831084000000001,3.808072000000000,19.471506999999999,0.344439000000000,66.208118999999996,14.014478000000000,,,,
0.512000,-15.825806000000000,3.829443000000000,19.448246999999999,0.344481000000000,66.209620999999999,14.009627999999999,,,,
0.520000,-15.820463000000000,3.851287000000000,19.425030000000000,0.344481000000000,66.211596000000000,14.004908000000000,,,,
0.528000,-15.815141000000001,3.872917000000000,19.402199000000000,0.344481000000000,66.213999000000001,14.000014999999999,,,,
0.536000,-15.809863000000000,3.894567000000000,19.379110000000001,0.344524000000000,66.216316000000006,13.995037000000000,,,,
0.544000,-15.804691000000000,3.916304000000000,19.355806999999999,0.344524000000000,66.217388999999997,13.990231000000000,,,,
0.552000,-15.799778000000000,3.938084000000000,19.332418000000001,0.344567000000000,66.218462000000002,13.985251999999999,,,,
0.560000,-15.794907000000000,3.959885000000000,19.308944000000000,0.344610000000000,66.220006999999995,13.980359999999999,,,,
0.568000,-15.790207000000001,3.981750000000000,19.285684000000000,0.344739000000000,66.221423000000001,13.975425000000000,,,,
0.576000,-15.785743999999999,4.003251000000000,19.262637999999999,0.344739000000000,66.223310999999995,13.970661000000000,,,,
0.584000,-15.781345000000000,4.025095000000000,19.239335000000001,0.344782000000000,66.225928999999994,13.965812000000000,,,,
0.592000,-15.777011000000000,4.046896000000000,19.215646000000000,0.344911000000000,66.228675999999993,13.960962000000000,,,,
0.600000,-15.772655000000000,4.068589000000000,19.192084999999999,0.344954000000000,66.229448000000005,13.956113000000000,,,,
0.608000,-15.768170000000000,4.090219000000000,19.168223999999999,0.345082000000000,66.230091999999999,13.951221000000000,,,,
0.616000,-15.763643000000000,4.111869000000000,19.144449000000002,0.345082000000000,66.231679999999997,13.946370999999999,,,,
0.624000,-15.759050999999999,4.133434000000000,19.120846000000000,0.345125000000000,66.233396999999997,13.941522000000001,,,,
0.632000,-15.754201000000000,4.155042000000000,19.097671999999999,0.345211000000000,66.235585000000000,13.936801000000001,,,,
0.640000,-15.749373000000000,4.176607000000000,19.074411000000001,0.345211000000000,66.238117000000003,13.932123000000001,,,,
0.648000,-15.744331000000001,4.198816000000000,19.050979999999999,0.345211000000000,66.240520000000004,13.927144999999999,,,,
0.656000,-15.739245000000000,4.220982000000000,19.027076000000001,0.345211000000000,66.241679000000005,13.922295999999999,,,,
0.664000,-15.734116999999999,4.243104000000000,19.003644000000001,0.345211000000000,66.242580000000004,13.917317000000001,,,,
0.672000,-15.728903000000001,4.265034000000000,18.979955000000000,0.345254000000000,66.244168000000002,13.912468000000001,,,,
0.680000,-15.723817000000000,4.286900000000000,18.956523000000001,0.345254000000000,66.245928000000006,13.907576000000001,,,,
0.688000,-15.718731999999999,4.308679000000000,18.933306000000002,0.345297000000000,66.248030999999997,13.903069000000000,,,,
0.696000,-15.713818000000000,4.330394000000000,18.909787999999999,0.345297000000000,66.250862999999995,13.898349000000000,,,,
0.704000,-15.708904000000000,4.351895000000000,18.886056000000000,0.345383000000000,66.253781000000004,13.893628000000000,,,,
0.712000,-15.704119000000000,4.373610000000000,18.862280999999999,0.345469000000000,66.254597000000004,13.888521000000001,,,,
0.720000,-15.699420000000000,4.395282000000000,18.838248000000000,0.345554000000000,66.255369000000002,13.883629000000001,,,,
0.728000,-15.694763999999999,4.416890000000000,18.814473000000000,0.345554000000000,66.257000000000005,13.878779000000000,,,,
0.736000,-15.690172000000000,4.438455000000000,18.790870000000002,0.345640000000000,66.258802000000003,13.873972999999999,,,,
0.744000,-15.685730000000000,4.459977000000000,18.767567000000000,0.345640000000000,66.261162999999996,13.869338000000001,,,,
0.752000,-15.681331000000000,4.481692000000000,18.743963000000001,0.345726000000000,66.264167000000000,13.864617000000001,,,,
0.760000,-15.676911000000000,4.503343000000000,18.720058999999999,0.345812000000000,66.266655999999998,13.859596000000000,,,,
0.768000,-15.672383000000000,4.525123000000000,18.696370000000002,0.345898000000000,66.267427999999995,13.854618000000000,,,,
0.776000,-15.667726999999999,4.547095000000000,18.672509000000002,0.345941000000000,66.268544000000006,13.849940000000000,,,,
0.784000,-15.662985000000001,4.569325000000000,18.648820000000001,0.345941000000000,66.270561000000001,13.845134000000000,,,,
0.792000,-15.658264000000001,4.591341000000000,18.625259000000000,0.345984000000000,66.272492000000000,13.840327000000000,,,,
0.800000,-15.653415000000001,4.613206000000000,18.602513999999999,0.345984000000000,66.274810000000002,13.835478000000000,,,,
0.808000,-15.648694000000001,4.634922000000000,18.579297000000000,0.345984000000000,66.277727999999996,13.830928999999999,,,,
0.816000,-15.643737000000000,4.656594000000000,18.555607999999999,0.346026000000000,66.280345999999994,13.826165000000000,,,,
0.824000,-15.638802000000000,4.678223000000000,18.531704000000001,0.346026000000000,66.281632999999999,13.821445000000001,,,,
0.832000,-15.633759000000000,4.699788000000000,18.507285000000000,0.346069000000000,66.282748999999995,13.816681000000001,,,,
0.840000,-15.628674000000000,4.721332000000000,18.483253000000001,0.346112000000000,66.284465999999995,13.811874000000000,,,,
0.848000,-15.623868000000000,4.742939000000000,18.459520000000001,0.346155000000000,66.286225000000002,13.807067999999999,,,,
0.856000,-15.619082000000001,4.764333000000000,18.436046000000001,0.346198000000000,66.288543000000004,13.802346999999999,,,,
0.864000,-15.614383000000000,4.785769000000000,18.412571000000000,0.346198000000000,66.291760999999994,13.797755000000000,,,,
0.872000,-15.609577000000000,4.807291000000000,18.389009999999999,0.346327000000000,66.294893999999999,13.792992000000000,,,,
0.880000,-15.604963000000000,4.828835000000000,18.365493000000001,0.346370000000000,66.295838000000003,13.788099000000001,,,,
0.888000,-15.600327999999999,4.850550000000000,18.341674999999999,0.346413000000000,66.296868000000003,13.783163999999999,,,,
0.896000,-15.595651000000000,4.872351000000000,18.317641999999999,0.346456000000000,66.298800000000000,13.778400000000000,,,,
0.904000,-15.591080000000000,4.893959000000000,18.293910000000000,0.346541000000000,66.300730999999999,13.773766000000000,,,,
0.912000,-15.586510000000001,4.915888000000000,18.270520999999999,0.346541000000000,66.303048000000004,13.769131000000000,,,,
0.920000,-15.581939000000000,4.937646000000000,18.247004000000000,0.346584000000000,66.306138000000004,13.764582000000001,,,,
0.928000,-15.577304000000000,4.959233000000000,18.223143000000000,0.346670000000000,66.308927999999995,13.759732000000000,,,,
0.936000,-15.572604999999999,4.980927000000000,18.199581999999999,0.346670000000000,66.310258000000005,13.754968999999999,,,,
0.944000,-15.567734000000000,5.002706000000000,18.175464000000002,0.346670000000000,66.311802999999998,13.750204999999999,,,,
0.952000,-15.562991999999999,5.024507000000000,18.151088000000001,0.346756000000000,66.313906000000003,13.745355999999999,,,,
0.960000,-15.558164000000000,5.046051000000000,18.127441000000001,0.346799000000000,66.315450999999996,13.740591999999999,,,,
0.968000,-15.553379000000000,5.067573000000000,18.104053000000000,0.346799000000000,66.317595999999995,13.735913999999999,,,,
0.976000,-15.548508000000000,5.089180000000000,18.080192000000000,0.346799000000000,66.320772000000005,13.731322000000000,,,,
0.984000,-15.543659000000000,5.110810000000000,18.056287999999999,0.346842000000000,66.324333999999993,13.726602000000000,,,,
0.992000,-15.538959999999999,5.132482000000000,18.032641000000002,0.346842000000000,66.325665000000001,13.721752000000000,,,,
1.000000,-15.534238999999999,5.154133000000000,18.008609000000000,0.346928000000000,66.326736999999994,13.716946000000000,,,,
1.008000,-15.529583000000001,5.175955000000000,17.984833999999999,0.347013000000000,66.328754000000004,13.712182000000000,,,,
1.016000,-15.524969000000000,5.197692000000000,17.961144000000001,0.347013000000000,66.330556999999999,13.707418000000001,,,,
1.024000,-15.520592000000001,5.219493000000000,17.937712999999999,0.347056000000000,66.333174999999997,13.702869000000000,,,,
1.032000,-15.516086000000000,5.241230000000000,17.914109000000000,0.347056000000000,66.336780000000005,13.698235000000000,,,,
1.040000,-15.511580000000000,5.263524000000000,17.890333999999999,0.347271000000000,66.339741000000004,13.693471000000001,,,,
1.048000,-15.506988000000000,5.285282000000000,17.866516000000001,0.347271000000000,66.340684999999993,13.688663999999999,,,,
1.056000,-15.502395999999999,5.307148000000000,17.842226000000000,0.347314000000000,66.342230000000001,13.684072000000000,,,,
1.064000,-15.497804000000000,5.328863000000000,17.817678000000001,0.347314000000000,66.344375999999997,13.679309000000000,,,,
1.072000,-15.493062000000000,5.350471000000000,17.793945999999998,0.347314000000000,66.346393000000006,13.674716999999999,,,,
1.080000,-15.488384000000000,5.372250000000000,17.770171000000001,0.347357000000000,66.349010000000007,13.670082000000001,,,,
1.088000,-15.483684999999999,5.393987000000000,17.746267000000000,0.347357000000000,66.352357999999995,13.665490000000000,,,,
1.096000,-15.478814000000000,5.415702000000000,17.722405999999999,0.347400000000000,66.355232999999998,13.660855000000000,,,,
1.104000,-15.474029000000000,5.437632000000000,17.698460000000001,0.347400000000000,66.356435000000005,13.656091999999999,,,,
1.112000,-15.469222000000000,5.459518000000000,17.674340999999998,0.347443000000000,66.358193999999997,13.651414000000001,,,,
1.120000,-15.464416000000000,5.481470000000000,17.650137000000001,0.347486000000000,66.360339999999994,13.646908000000000,,,,
1.128000,-15.459609000000000,5.503163000000000,17.626362000000000,0.347528000000000,66.362528999999995,13.641930000000000,,,,
1.136000,-15.454953000000000,5.525007000000000,17.602630000000001,0.347528000000000,66.365318000000002,13.637466000000000,,,,
1.144000,-15.450210999999999,5.546830000000000,17.578596999999998,0.347614000000000,66.368836999999999,13.632917000000001,,,,
1.152000,-15.445511000000000,5.568566000000000,17.554435999999999,0.347700000000000,66.371198000000007,13.628111000000001,,,,
1.160000,-15.440918999999999,5.590174000000000,17.530403000000000,0.347700000000000,66.372355999999996,13.623347000000001,,,,
1.168000,-15.436263000000000,5.612254000000000,17.506156000000001,0.347743000000000,66.374502000000007,13.618627000000000,,,,
1.176000,-15.431756999999999,5.634120000000000,17.482080000000000,0.347829000000000,66.376562000000007,13.613949000000000,,,,
1.184000,-15.427208000000000,5.655835000000000,17.458220000000001,0.347872000000000,66.379007999999999,13.609443000000001,,,,
1.192000,-15.422701999999999,5.677485000000000,17.434058000000000,0.347915000000000,66.382097999999999,13.604937000000000,,,,
1.200000,-15.418110000000000,5.699179000000000,17.410111000000001,0.347915000000000,66.385660000000001,13.600301999999999,,,,
1.208000,-15.413539000000000,5.720959000000000,17.386036000000001,0.347915000000000,66.387420000000006,13.595580999999999,,,,
1.216000,-15.409076000000001,5.742631000000000,17.361574000000001,0.347958000000000,66.389093000000003,13.590946000000001,,,,
1.224000,-15.404313000000000,5.764303000000000,17.337284000000000,0.348043000000000,66.391324999999995,13.586226000000000,,,,
1.232000,-15.399763999999999,5.786061000000000,17.313209000000001,0.348086000000000,66.393428000000000,13.581591000000000,,,,
1.240000,-15.395064000000000,5.807776000000000,17.289304999999999,0.348129000000000,66.395787999999996,13.577042000000000,,,,
1.248000,-15.390428999999999,5.829599000000000,17.265315000000001,0.348129000000000,66.398835000000005,13.572493000000000,,,,
1.256000,-15.385666000000001,5.851185000000000,17.241111000000000,0.348129000000000,66.402225000000001,13.568072000000001,,,,
1.264000,-15.381074000000000,5.872858000000000,17.217078000000001,0.348172000000000,66.404200000000003,13.563437000000000,,,,
1.272000,-15.376332000000000,5.894573000000000,17.192831000000002,0.348215000000000,66.406002000000001,13.558759999999999,,,,
1.280000,-15.371547000000000,5.916159000000000,17.168498000000000,0.348258000000000,66.408534000000003,13.554125000000001,,,,
1.288000,-15.366955000000001,5.937638000000000,17.144380000000002,0.348344000000000,66.410723000000004,13.549490000000000,,,,
1.296000,-15.362170000000001,5.959439000000000,17.120260999999999,0.348344000000000,66.413297999999998,13.544898000000000,,,,
1.304000,-15.357471000000000,5.981283000000000,17.096100000000000,0.348344000000000,66.416430000000005,13.540262999999999,,,,
1.312000,-15.352879000000000,6.002955000000000,17.071724000000000,0.348387000000000,66.419562999999997,13.535584999999999,,,,
1.320000,-15.348307999999999,6.024671000000000,17.047477000000001,0.348430000000000,66.421709000000007,13.530951000000000,,,,
1.328000,-15.343738000000000,6.046364000000000,17.022843000000002,0.348473000000000,66.423553999999996,13.526358999999999,,,,
1.336000,-15.339103000000000,6.068079000000000,16.998896999999999,0.348601000000000,66.425915000000003,13.521767000000001,,,,
1.344000,-15.334531999999999,6.089795000000000,16.974820999999999,0.348601000000000,66.428274999999999,13.517175000000000,,,,
1.352000,-15.330069000000000,6.111166000000000,16.950873999999999,0.348601000000000,66.431235999999998,13.512712000000001,,,,
1.360000,-15.325692000000000,6.132667000000000,16.926756000000001,0.348601000000000,66.434798000000001,13.508120000000000,,,,
1.368000,-15.321313999999999,6.154189000000000,16.902466000000000,0.348644000000000,66.437545000000000,13.503527999999999,,,,
1.376000,-15.316958000000000,6.175690000000000,16.878090000000000,0.348730000000000,66.439304000000007,13.498893000000001,,,,
1.384000,-15.312452000000000,6.197169000000000,16.853456000000001,0.348816000000000,66.441450000000003,13.494258000000000,,,,
1.392000,-15.307968000000001,6.218820000000000,16.828823000000000,0.348816000000000,66.443895999999995,13.489666000000000,,,,
1.400000,-15.303483000000000,6.240320000000000,16.804447000000000,0.348816000000000,66.446556999999999,13.485246000000000,,,,
1.408000,-15.299020000000001,6.261928000000000,16.780071000000000,0.348859000000000,66.449776000000000,13.480740000000001,,,,
1.416000,-15.294556999999999,6.283429000000000,16.755694999999999,0.348945000000000,66.453294999999997,13.476062000000001,,,,
1.424000,-15.290072000000000,6.305230000000000,16.731619999999999,0.348945000000000,66.455483000000001,13.471513000000000,,,,
1.432000,-15.285523000000000,6.327074000000000,16.707415999999998,0.348988000000000,66.457672000000002,13.466964000000001,,,,
1.440000,-15.280802000000000,6.348875000000000,16.682867999999999,0.348988000000000,66.460419000000002,13.462458000000000,,,,
1.448000,-15.276232000000000,6.370611000000000,16.658577999999999,0.349030000000000,66.462907999999999,13.457865999999999,,,,
1.456000,-15.271661000000000,6.392241000000000,16.634159000000000,0.349030000000000,66.465569000000002,13.453360000000000,,,,
1.464000,-15.267048000000001,6.413977000000000,16.609912000000001,0.349030000000000,66.468700999999996,13.448767999999999,,,,
1.472000,-15.262499000000000,6.435843000000000,16.585450000000002,0.349159000000000,66.472262999999998,13.444262000000000,,,,
1.480000,-15.257906999999999,6.457429000000000,16.561074000000001,0.349159000000000,66.474366000000003,13.439712999999999,,,,
1.488000,-15.253208000000001,6.479123000000000,16.536612999999999,0.349245000000000,66.476555000000005,13.435206000000001,,,,
1.496000,-15.248551000000001,6.500838000000000,16.512450999999999,0.349288000000000,66.479387000000003,13.430657000000000,,,,
1.504000,-15.243981000000000,6.522274000000000,16.488333000000001,0.349331000000000,66.481961999999996,13.425894000000000,,,,
1.512000,-15.239475000000001,6.543710000000000,16.464213999999998,0.349331000000000,66.484922999999995,13.421559000000000,,,,
1.520000,-15.234926000000000,6.565275000000000,16.439710000000002,0.349374000000000,66.488356999999993,13.417009999999999,,,,
1.528000,-15.230333999999999,6.586947000000000,16.415161999999999,0.349460000000000,66.491231999999997,13.412375000000001,,,,
1.536000,-15.225742000000000,6.608512000000000,16.390657000000001,0.349460000000000,66.493162999999996,13.407869000000000,,,,
1.544000,-15.221299999999999,6.630120000000000,16.365981000000001,0.349460000000000,66.495909999999995,13.403320000000001,,,,
1.552000,-15.216687000000000,6.651771000000000,16.341476000000000,0.349503000000000,66.498828000000003,13.398728000000000,,,,
1.560000,-15.212224000000001,6.673765000000000,16.317057999999999,0.349545000000000,66.501789000000002,13.394007999999999,,,,
1.568000,-15.207739000000000,6.695502000000000,16.292767999999999,0.349545000000000,66.504706999999996,13.389716000000000,,,,
1.576000,-15.203147000000000,6.717281000000000,16.268349000000001,0.349588000000000,66.508183000000002,13.385339000000000,,,,
1.584000,-15.198641000000000,6.738739000000000,16.243973000000000,0.349631000000000,66.511101999999994,13.380876000000001,,,,
1.592000,-15.194091999999999,6.760283000000000,16.219168000000000,0.349674000000000,66.513462000000004,13.376241000000000,,,,
1.600000,-15.189650000000000,6.781890000000000,16.194706000000000,0.349717000000000,66.515951000000001,13.371905999999999,,,,
1.608000,-15.185058000000000,6.803477000000000,16.170244000000000,0.349803000000000,66.518568999999999,13.367357000000000,,,,
1.616000,-15.180616000000001,6.825106000000000,16.145824999999999,0.349803000000000,66.521444000000002,13.362850999999999,,,,
1.624000,-15.176088999999999,6.846907000000000,16.121407000000001,0.349803000000000,66.524878000000001,13.358388000000000,,,,
1.632000,-15.171604000000000,6.868708000000000,16.096644000000001,0.349889000000000,66.528654000000003,13.354053000000000,,,,
1.640000,-15.167033999999999,6.890531000000000,16.072096999999999,0.349889000000000,66.531057000000004,13.349462000000001,,,,
1.648000,-15.162570000000001,6.912267000000000,16.047505999999998,0.349932000000000,66.533288999999996,13.344870000000000,,,,
1.656000,-15.158129000000001,6.934025000000000,16.022915999999999,0.349975000000000,66.536035999999996,13.340363999999999,,,,
1.664000,-15.153580000000000,6.955483000000000,15.998282000000000,0.350018000000000,66.538825000000003,13.335813999999999,,,,
1.672000,-15.149245000000001,6.976941000000000,15.973777999999999,0.350018000000000,66.542044000000004,13.331394000000000,,,,
1.680000,-15.144696000000000,6.998334000000000,15.949187000000000,0.350060000000000,66.545733999999996,13.326974000000000,,,,
1.688000,-15.140254000000001,7.020221000000000,15.924467999999999,0.350146000000000,66.548781000000005,13.322468000000001,,,,
1.696000,-15.135833999999999,7.041807000000000,15.899792000000000,0.350146000000000,66.551056000000003,13.317919000000000,,,,
1.704000,-15.131328000000000,7.063415000000000,15.874987000000001,0.350189000000000,66.553802000000005,13.313497999999999,,,,
1.712000,-15.126801000000000,7.084894000000000,15.850267000000001,0.350232000000000,66.556678000000005,13.308992000000000,,,,
1.720000,-15.122401999999999,7.106373000000000,15.825590999999999,0.350318000000000,66.559681999999995,13.304529000000000,,,,
1.728000,-15.118003000000000,7.127810000000000,15.801258000000001,0.350318000000000,66.563072000000005,13.300152000000001,,,,
1.736000,-15.113540000000000,7.149310000000000,15.776496000000000,0.350318000000000,66.566935000000001,13.295646000000000,,,,
1.744000,-15.109055000000000,7.170875000000000,15.751734000000001,0.350318000000000,66.569381000000007,13.291140000000000,,,,
1.752000,-15.104613000000001,7.192698000000000,15.726929000000000,0.350361000000000,66.571568999999997,13.286676000000000,,,,
1.760000,-15.100213999999999,7.214520000000000,15.701995000000000,0.350404000000000,66.574315999999996,13.282213000000000,,,,
1.768000,-15.095730000000000,7.236385000000000,15.677232999999999,0.350404000000000,66.577190999999999,13.277706999999999,,,,
1.776000,-15.091267000000000,7.258101000000000,15.652514000000000,0.350447000000000,66.580539000000002,13.273330000000000,,,,
1.784000,-15.086824999999999,7.279794000000000,15.627794000000000,0.350490000000000,66.584444000000005,13.268952000000001,,,,
